Jugador,market_value,matches_played,Acciones_que_crean_tiros,Toques_en_area_rival,Pases_recibidos,Acarreos_ultimo_tercio,days_left_on_contract,xAG,Pases_progresivos,npxG,Regates_exitosos,Pases_al_hueco,Pases_progresivos_recibidos,Perdida_balon,Veces_que_fue_barrido_regate,Malos_controles,Pases_fuera_de_juego,Faltas_cometidas,Edad_c,Edad_c2,GK,CB,WB,LW,RW,FW,market_value_num,target_log,Nacionalidad
Charlie Cresswell,10.0,31,0.7741935483870968,1.8064516129032258,38.483870967741936,0.22580645161290322,1035,0.058064516129032254,2.225806451612903,0.10967741935483871,0.0967741935483871,0.0,0.41935483870967744,0.0967741935483871,0.22580645161290322,0.6451612903225806,0.12903225806451613,0.9032258064516129,-3.445106980646809,11.868762108101373,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.3978952727983707,England
Che Adams,15.0,36,1.75,2.888888888888889,17.5,0.5,669,0.04722222222222222,1.1111111111111112,0.23055555555555557,0.3055555555555556,0.1111111111111111,4.25,0.9444444444444444,0.6111111111111112,1.75,0.027777777777777776,0.8055555555555556,2.672701238531271,7.143331910446591,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,15.0,2.772588722239781,Scotland
Cheick Doucoure,25.0,13,0.6923076923076923,0.3076923076923077,12.307692307692308,0.5384615384615384,1400,0.0,1.4615384615384615,0.02307692307692308,0.15384615384615385,0.0,0.5384615384615384,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384,-1.1738741039344802,1.3779804118879788,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.258096538021482,Mali
Cher Ndour,5.0,9,1.1111111111111112,0.8888888888888888,20.666666666666668,0.7777777777777778,1400,0.0,1.8888888888888888,0.011111111111111112,0.2222222222222222,0.0,2.888888888888889,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.6666666666666666,-5.36565492585229,28.790252783322945,0.0,0.0,0.037037037037037035,0.1111111111111111,0.0,0.05555555555555555,5.0,1.791759469228055,Italy
Chidera Ejuke,4.0,25,1.8,1.72,17.72,1.4,669,0.076,1.52,0.044000000000000004,1.88,0.08,4.04,0.88,1.32,1.4,0.04,0.24,1.1987286357915465,1.4369503422666623,0.0,0.0,0.02,0.78,0.02,0.04,4.0,1.6094379124341003,Nigeria
Chris Richards,14.0,24,0.375,0.7916666666666666,25.583333333333332,0.20833333333333334,669,0.004166666666666667,1.625,0.05416666666666667,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.08333333333333333,0.4583333333333333,-1.034148076537221,1.069462244205634,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,14.0,2.70805020110221,United States
Chris Wood,10.0,36,1.2222222222222223,2.9166666666666665,15.63888888888889,0.3055555555555556,669,0.06944444444444445,1.1666666666666667,0.30833333333333335,0.1111111111111111,0.05555555555555555,2.611111111111111,0.7777777777777778,0.2222222222222222,2.0833333333333335,0.1388888888888889,0.6944444444444444,7.269961512503873,52.8523403932876,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.3978952727983707,New Zealand
Christantus Uche,15.0,33,2.3636363636363638,3.1818181818181817,22.0,0.7878787878787878,1035,0.08484848484848485,1.4848484848484849,0.11212121212121212,0.9696969696969697,0.030303030303030304,4.484848484848484,2.0303030303030303,1.4848484848484849,3.4242424242424243,0.09090909090909091,1.6666666666666667,-4.179353555989277,17.466996145960213,0.0,0.0,0.0,0.0,0.0,0.696969696969697,15.0,2.772588722239781,Nigeria
Christian Kabasele,0.7,16,0.75,1.4375,27.375,0.4375,304,0.018750000000000003,2.75,0.0875,0.0625,0.0,0.4375,0.1875,0.0,0.5625,0.0,1.25,8.053523156339491,64.8592352296964,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.5306282510621704,Belgium
Christian Kouame,5.0,26,1.7307692307692308,2.1923076923076925,14.461538461538462,0.38461538461538464,1400,0.08846153846153847,1.1153846153846154,0.13846153846153847,0.46153846153846156,0.038461538461538464,3.269230769230769,0.7692307692307693,0.6923076923076923,1.1538461538461537,0.11538461538461539,0.7692307692307693,1.1384546631888064,1.2960790201363386,0.0,0.0,0.0,0.1346153846153846,0.038461538461538464,0.4551282051282052,5.0,1.791759469228055,Côte d'Ivoire
Christian Mawissa,15.0,22,0.3181818181818182,0.2727272727272727,34.90909090909091,0.5454545454545454,1400,0.0,2.0,0.004545454545454546,0.45454545454545453,0.0,0.45454545454545453,0.5,0.7272727272727273,0.8181818181818182,0.0,0.8636363636363636,-6.113600131331744,37.37610656581951,0.0,0.5681818181818182,0.0,0.0,0.0,0.0,15.0,2.772588722239781,France
Christian Nørgaard,11.0,34,1.7058823529411764,1.6764705882352942,31.61764705882353,0.47058823529411764,669,0.03823529411764706,4.529411764705882,0.1264705882352941,0.20588235294117646,0.11764705882352941,1.2352941176470589,0.5882352941176471,0.14705882352941177,1.0,0.17647058823529413,1.2941176470588236,5.01516699195593,25.151899957204286,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.4849066497880004,Denmark
Christian Pulisic,50.0,34,3.676470588235294,3.764705882352941,28.970588235294116,2.2058823529411766,669,0.18529411764705883,3.088235294117647,0.25882352941176473,1.1470588235294117,0.4411764705882353,5.617647058823529,1.1764705882352942,1.0588235294117647,1.6764705882352942,0.20588235294117646,0.5882352941176471,0.4863998686682578,0.23658483224049842,0.0,0.0,0.0,0.12254901960784312,0.4901960784313726,0.0,50.0,3.9318256327243257,United States
Christian Walton,6.5,7,0.2857142857142857,0.0,18.714285714285715,0.0,1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3466738412709987,11.200225799847582,1.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0149030205422647,England
Christopher Nkunku,35.0,27,1.2592592592592593,1.9259259259259258,13.185185185185185,0.5925925925925926,1400,0.07407407407407407,0.9259259259259259,0.17037037037037037,0.37037037037037035,0.07407407407407407,2.5185185185185186,0.6296296296296297,0.5185185185185185,0.6666666666666666,0.0,0.5925925925925926,1.2179067179833254,1.4832967737089153,0.0,0.0,0.0,0.2777777777777778,0.037037037037037035,0.6296296296296297,35.0,3.58351893845611,France
Christopher Operi,0.6,13,2.769230769230769,0.9230769230769231,38.53846153846154,1.6153846153846154,304,0.16153846153846155,4.0,0.015384615384615385,1.0769230769230769,0.07692307692307693,5.0,0.8461538461538461,1.0,1.0769230769230769,0.15384615384615385,0.6923076923076923,1.437084800175107,2.0652127228943273,0.0,0.0,0.2692307692307692,0.23076923076923078,0.0,0.0,0.6,0.4700036292457356,Côte d'Ivoire
Christopher Wooh,6.0,20,0.8,0.65,34.75,0.3,304,0.0,2.95,0.06,0.35,0.0,0.1,0.2,0.2,0.6,0.15,1.65,-2.571134377907086,6.610731989255657,0.0,0.95,0.05,0.0,0.0,0.0,6.0,1.9459101490553132,Cameroon
Christos Mandas,10.0,9,0.2222222222222222,0.0,23.333333333333332,0.0,1400,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,-2.5081206792769493,6.290669341816665,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.3978952727983707,Greece
Claudio Echeverri,18.0,1,0.0,0.0,3.0,0.0,304,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-6.8012713642084535,46.25729216960192,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.9444389791664403,Argentina
Clement Akpa,5.0,31,0.7096774193548387,0.3225806451612903,29.967741935483872,0.6451612903225806,669,0.03225806451612903,2.3870967741935485,0.0032258064516129032,0.25806451612903225,0.0,0.7741935483870968,0.12903225806451613,0.3548387096774194,0.2903225806451613,0.0967741935483871,0.4838709677419355,-2.716339857359138,7.378502220677862,0.0,0.8709677419354839,0.03225806451612903,0.0,0.0,0.0,5.0,1.791759469228055,Côte d'Ivoire
Clement Lenglet,7.5,23,0.7391304347826086,0.7391304347826086,50.52173913043478,0.6956521739130435,1035,0.047826086956521734,3.4347826086956523,0.1,0.13043478260869565,0.0,0.043478260869565216,0.13043478260869565,0.0,0.34782608695652173,0.043478260869565216,1.2608695652173914,3.7439341152436008,14.017042659284884,0.0,1.0,0.0,0.0,0.0,0.0,7.5,2.1400661634962708,France
Coba da Costa,3.0,19,1.9473684210526316,2.473684210526316,15.473684210526315,1.2105263157894737,1400,0.07368421052631578,0.8421052631578947,0.04736842105263159,1.0,0.15789473684210525,4.368421052631579,1.2105263157894737,1.736842105263158,1.368421052631579,0.05263157894736842,0.5263157894736842,-3.36565492585229,11.327633079913785,0.0,0.0,0.0,0.18421052631578946,0.0,0.0,3.0,1.3862943611198906,Spain
Cody Gakpo,70.0,35,2.2857142857142856,3.142857142857143,19.34285714285714,0.9714285714285714,1035,0.12000000000000001,1.4857142857142858,0.20285714285714287,0.8857142857142857,0.08571428571428572,7.942857142857143,0.6857142857142857,0.6,1.2857142857142858,0.05714285714285714,0.5714285714285714,-0.14373711763311192,0.020660358985475052,0.0,0.0,0.0,0.8857142857142857,0.0,0.05714285714285714,70.0,4.2626798770413155,Netherlands
Cole Palmer,120.0,37,5.45945945945946,3.891891891891892,36.91891891891892,2.054054054054054,2861,0.2918918918918919,5.783783783783784,0.36486486486486486,1.3783783783783783,0.5945945945945946,5.054054054054054,1.0,1.2432432432432432,1.9189189189189189,0.24324324324324326,0.40540540540540543,-3.1409973916057154,9.865864614073908,0.0,0.0,0.0,0.0,0.06756756756756757,0.06756756756756757,120.0,4.795790545596741,England
Conor Bradley,30.0,19,1.0,2.263157894736842,21.63157894736842,1.1578947368421053,1400,0.06842105263157895,1.736842105263158,0.03157894736842106,0.5263157894736842,0.0,2.0526315789473686,0.2631578947368421,0.631578947368421,0.6842105263157895,0.10526315789473684,0.631578947368421,-4.316339857359139,18.630789764227117,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,30.0,3.4339872044851463,Northern Ireland
Conor Gallagher,40.0,32,1.0,1.1875,23.59375,0.71875,1400,0.040625,2.0,0.0875,0.53125,0.09375,2.0,0.71875,0.5625,0.78125,0.1875,1.0,-0.8971617751673584,0.8048992508214458,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.713572066704308,England
Corentin Tolisso,12.0,32,2.53125,2.75,44.03125,1.09375,669,0.15,5.1875,0.16875,0.34375,0.15625,4.15625,0.625,0.3125,0.96875,0.125,1.375,4.593249183736752,21.09793806389834,0.0,0.0,0.0,0.03125,0.0,0.0,12.0,2.5649493574615367,France
Cristhian Stuani,1.0,32,0.4375,1.71875,4.875,0.0,304,0.018750000000000003,0.3125,0.178125,0.0625,0.03125,1.125,0.21875,0.0625,0.75,0.0,1.09375,12.423386170038118,154.34052392989437,0.0,0.0,0.015625,0.0,0.0,0.984375,1.0,0.6931471805599453,Uruguay
Cristian Casseres Jr,6.0,32,2.40625,0.5625,31.53125,0.84375,669,0.08125,4.0,0.03125,0.6875,0.15625,1.4375,0.375,0.40625,1.21875,0.15625,1.65625,-0.872504240920783,0.7612636504247519,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.9459101490553132,Venezuela
Cristian Romero,50.0,18,1.1111111111111112,1.2777777777777777,52.0,1.0,1400,0.03333333333333334,3.9444444444444446,0.08888888888888889,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.7777777777777778,0.790509457709355,0.6249052027279385,0.0,1.0,0.0,0.0,0.0,0.0,50.0,3.9318256327243257,Argentina
Cristiano Biraghi,1.8,23,2.130434782608696,0.5652173913043478,30.043478260869566,0.8695652173913043,669,0.13043478260869565,2.217391304347826,0.03043478260869565,0.043478260869565216,0.0,2.869565217391304,0.08695652173913043,0.2608695652173913,0.6086956521739131,0.2608695652173913,0.5652173913043478,6.535714937161412,42.7155697398348,0.0,0.1956521739130435,0.13043478260869565,0.13043478260869565,0.0,0.0,1.8,1.0296194171811581,Italy
Crysencio Summerville,22.0,19,1.8421052631578947,2.0,13.631578947368421,0.7894736842105263,1400,0.08947368421052632,0.9473684210526315,0.08421052631578947,0.6842105263157895,0.15789473684210525,3.736842105263158,0.8421052631578947,0.9473684210526315,1.0526315789473684,0.0,0.47368421052631576,-3.012230268318042,9.073531189371385,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,22.0,3.1354942159291497,Netherlands
Curtis Jones,45.0,33,1.5757575757575757,1.7575757575757576,29.303030303030305,0.696969696969697,669,0.024242424242424242,3.5454545454545454,0.12424242424242427,0.36363636363636365,0.06060606060606061,2.393939393939394,1.0909090909090908,0.24242424242424243,0.7878787878787878,0.06060606060606061,0.5454545454545454,-1.877983692975576,3.5268227510821824,0.0,0.0,0.0,0.05555555555555555,0.0,0.030303030303030304,45.0,3.828641396489095,England
Cyle Larin,3.5,32,0.65625,2.25,13.40625,0.5625,1035,0.040625,0.625,0.19375,0.25,0.0,2.96875,1.8125,0.625,2.25,0.03125,1.0,3.9083176768874353,15.2749470634708,0.0,0.0,0.0,0.0625,0.046875,0.859375,3.5,1.5040773967762742,Canada
Cyril Ngonge,8.0,18,0.6666666666666666,0.5555555555555556,6.111111111111111,0.2777777777777778,304,0.01666666666666667,0.4444444444444444,0.03888888888888889,0.3888888888888889,0.0,2.0,0.3888888888888889,0.5555555555555556,0.2222222222222222,0.0,0.4444444444444444,-1.2012713642084556,1.443052890467244,0.0,0.0,0.08333333333333333,0.08333333333333333,0.7777777777777778,0.0,8.0,2.1972245773362196,Belgium
Daichi Kamada,12.0,34,1.5294117647058822,0.9411764705882353,17.647058823529413,0.5588235294117647,304,0.058823529411764705,2.6176470588235294,0.029411764705882353,0.20588235294117646,0.11764705882352941,1.6470588235294117,0.5882352941176471,0.2647058823529412,0.47058823529411764,0.029411764705882353,0.8235294117647058,2.6096875399011346,6.810469055915235,0.0,0.014705882352941176,0.0,0.0,0.029411764705882353,0.0,12.0,2.5649493574615367,Japan
Dailon Livramento,0.8,29,0.6551724137931034,1.3448275862068966,6.9655172413793105,0.3793103448275862,1035,0.034482758620689655,0.4482758620689655,0.06896551724137931,0.20689655172413793,0.0,2.310344827586207,0.41379310344827586,0.5862068965517241,1.0344827586206897,0.034482758620689655,0.7241379310344828,-2.135517939550919,4.5604368701438025,0.0,0.0,0.05172413793103448,0.20689655172413793,0.06896551724137931,0.4827586206896552,0.8,0.5877866649021191,Cape Verde
Daley Blind,1.5,34,1.3823529411764706,0.6176470588235294,63.26470588235294,1.9705882352941178,304,0.04411764705882353,8.0,0.014705882352941176,0.4411764705882353,0.11764705882352941,1.7941176470588236,0.35294117647058826,0.3235294117647059,0.47058823529411764,0.29411764705882354,0.5588235294117647,9.017906717983326,81.3226415742488,0.0,0.5882352941176471,0.014705882352941176,0.0,0.0,0.0,1.5,0.9162907318741551,Netherlands
Damian Pizarro,3.2,2,0.0,0.0,0.5,0.0,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.121819309413933,37.476671657113286,0.0,0.0,0.0,0.0,0.0,0.5,3.2,1.4350845252893227,Chile
Damian Rodriguez,3.0,17,1.5294117647058822,0.23529411764705882,40.0,0.47058823529411764,1035,0.047058823529411764,4.176470588235294,0.0058823529411764705,0.0,0.11764705882352941,0.7058823529411765,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.7647058823529411,-4.0451069806468105,16.362890484877557,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,Spain
Dan Burn,6.0,37,0.7297297297297297,1.4054054054054055,43.648648648648646,0.21621621621621623,669,0.021621621621621623,2.027027027027027,0.04864864864864865,0.08108108108108109,0.0,0.3783783783783784,0.08108108108108109,0.02702702702702703,0.6486486486486487,0.02702702702702703,0.918918918918919,6.850783430312095,46.93323360903876,0.0,0.9864864864864865,0.0,0.0,0.0,0.0,6.0,1.9459101490553132,England
Dan Ndoye,35.0,30,2.933333333333333,3.5,27.5,1.8,1765,0.12666666666666668,2.466666666666667,0.17333333333333334,1.2333333333333334,0.2,7.7,1.5333333333333334,1.4333333333333333,2.7333333333333334,0.06666666666666667,0.7666666666666667,-1.61496999434544,2.6081280826361106,0.0,0.0,0.0,0.5444444444444444,0.3111111111111111,0.016666666666666666,35.0,3.58351893845611,Switzerland
Dane Scarlett,2.0,3,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,669,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,-5.2149699943454415,27.195912041923293,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,1.0986122886681098,England
Dango Ouattara,28.0,32,2.25,4.0,18.03125,1.09375,1765,0.16875,1.34375,0.25,1.21875,0.15625,5.96875,1.0,1.0625,1.96875,0.09375,0.5,-2.9711343779070845,8.827639491581317,0.0,0.0,0.0,0.484375,0.19791666666666666,0.19270833333333331,28.0,3.367295829986474,Burkina Faso
Dani Cardenas,1.8,6,0.16666666666666666,0.0,11.833333333333334,0.0,669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.9028382248326423,3.6207933098842413,1.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0296194171811581,Spain
Dani Carvajal,8.0,8,1.5,1.5,47.0,0.625,304,0.025,3.375,0.1625,0.25,0.0,6.0,0.75,0.375,1.0,0.125,0.375,6.541194389216205,42.78722403751356,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.1972245773362196,Spain
Dani Ceballos,10.0,23,2.4782608695652173,0.391304347826087,52.43478260869565,1.3043478260869565,669,0.06521739130434782,6.521739130434782,0.013043478260869568,0.34782608695652173,0.17391304347826086,0.7391304347826086,0.30434782608695654,0.13043478260869565,0.4782608695652174,0.13043478260869565,0.5652173913043478,2.6014683618189416,6.767637637544928,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,10.0,2.3978952727983707,Spain
Dani Olmo,60.0,25,2.64,3.08,26.48,1.4,1765,0.11200000000000002,3.24,0.196,0.92,0.44,3.88,1.04,0.68,1.4,0.08,0.84,0.8562628823668881,0.7331861237192512,0.0,0.0,0.0,0.1,0.0,0.04,60.0,4.110873864173311,Spain
Dani Raba,2.5,29,3.689655172413793,1.4827586206896552,19.724137931034484,1.4482758620689655,669,0.1724137931034483,2.3793103448275863,0.12758620689655173,1.5862068965517242,0.5172413793103449,3.4827586206896552,1.3793103448275863,1.3103448275862069,1.8275862068965518,0.3448275862068966,1.3793103448275863,3.3740711015449705,11.38435579828089,0.0,0.0,0.0,0.0,0.25862068965517243,0.27011494252873564,2.5,1.252762968495368,Spain
Dani Rodriguez,0.8,37,1.6756756756756757,1.4594594594594594,16.513513513513512,1.027027027027027,304,0.08108108108108109,2.108108108108108,0.07297297297297298,0.43243243243243246,0.21621621621621623,2.918918918918919,1.2432432432432432,0.3783783783783784,1.3513513513513513,0.10810810810810811,1.3783783783783783,10.771331375517573,116.02157960120928,0.0,0.0,0.013513513513513514,0.13513513513513514,0.04054054054054054,0.22522522522522523,0.8,0.5877866649021191,Spain
Daniel Bentley,1.5,2,0.0,0.0,13.0,0.0,669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.659002608394285,32.02431052181333,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9162907318741551,England
Daniel Luna,0.5,2,0.5,0.5,5.5,0.0,669,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,-4.680723419002977,21.909171725202917,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4054651081081644,Colombia
Daniel Maldini,10.0,30,1.6333333333333333,2.1666666666666665,17.966666666666665,1.3,1400,0.03666666666666667,1.3666666666666667,0.22333333333333333,1.2,0.03333333333333333,3.2,1.2,1.5666666666666667,1.4666666666666666,0.03333333333333333,0.6,-2.5738741039344823,6.624827902904534,0.0,0.0,0.0,0.027777777777777776,0.0,0.3611111111111111,10.0,2.3978952727983707,Italy
Daniel Mosquera,1.5,35,1.2285714285714286,2.1142857142857143,10.057142857142857,0.42857142857142855,1035,0.03428571428571429,0.7142857142857143,0.18571428571428572,0.45714285714285713,0.02857142857142857,2.3714285714285714,0.4857142857142857,0.22857142857142856,1.2285714285714286,0.02857142857142857,1.2571428571428571,-0.5985316381810577,0.3582401219037006,0.0,0.0,0.0,0.0,0.02857142857142857,0.9142857142857143,1.5,0.9162907318741551,Colombia
Daniel Munoz,25.0,37,2.2972972972972974,2.891891891891892,25.83783783783784,1.0810810810810811,1035,0.14594594594594595,2.6216216216216215,0.13243243243243244,0.5675675675675675,0.05405405405405406,5.5675675675675675,0.5405405405405406,0.8918918918918919,1.4864864864864864,0.16216216216216217,1.5135135135135136,2.804208087846341,7.863582999942832,0.0,0.013513513513513514,0.7837837837837838,0.0,0.013513513513513514,0.0,25.0,3.258096538021482,Colombia
Daniel Oyegoke,0.5,5,0.0,0.2,6.2,0.0,1035,0.0,0.4,0.0,0.4,0.0,1.0,0.4,0.2,0.4,0.2,0.4,-3.954696021742702,15.639620624387554,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.4054651081081644,England
Daniel Parejo,3.0,36,2.138888888888889,0.3333333333333333,33.333333333333336,0.8055555555555556,304,0.041666666666666664,4.888888888888889,0.025,0.2222222222222222,0.08333333333333333,0.7222222222222222,0.3611111111111111,0.08333333333333333,0.4722222222222222,0.1111111111111111,0.5555555555555556,9.913797128942232,98.28337351382324,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,Spain
Daniel Vivian,40.0,31,1.032258064516129,0.8064516129032258,41.645161290322584,0.5483870967741935,2496,0.009677419354838712,5.903225806451613,0.054838709677419356,0.3225806451612903,0.06451612903225806,0.1935483870967742,0.41935483870967744,0.1935483870967742,0.5483870967741935,0.0967741935483871,0.8709677419354839,-0.33277821352352177,0.11074133939590665,0.0,0.9838709677419355,0.0,0.0,0.0,0.0,40.0,3.713572066704308,Spain
Daniele Ghilardi,5.0,24,0.6666666666666666,0.75,25.25,0.6666666666666666,304,0.004166666666666667,2.375,0.025000000000000005,0.08333333333333333,0.041666666666666664,0.2916666666666667,0.08333333333333333,0.08333333333333333,0.375,0.125,1.375,-3.812230268318043,14.533099618680257,0.0,0.9791666666666666,0.0,0.0,0.0,0.0,5.0,1.791759469228055,Italy
Daniele Padelli,3.5,1,0.0,0.0,13.0,0.0,1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.154893019353192,173.05121035062734,1.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5040773967762742,Italy
Daniele Sommariva,0.1,1,0.0,0.0,5.0,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6562628823668888,2.7432067355062744,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09531017980432487,Italy
Danilo Cataldi,3.5,25,1.28,0.28,30.56,0.88,669,0.028000000000000004,3.6,0.048,0.12,0.08,0.64,0.28,0.16,0.52,0.24,0.6,4.530235485106616,20.523033550519173,0.0,0.0,0.0,0.0,0.0,0.02,3.5,1.5040773967762742,Italy
Danilo Veiga,1.0,13,1.0769230769230769,0.38461538461538464,8.538461538461538,0.46153846153846156,669,0.02307692307692308,0.7692307692307693,0.04615384615384615,0.46153846153846156,0.0,1.0,0.38461538461538464,0.46153846153846156,0.7692307692307693,0.07692307692307693,0.46153846153846156,-3.5300384874961246,12.461171723203927,0.0,0.0,0.07692307692307693,0.0,0.11538461538461539,0.0,1.0,0.6931471805599453,Portugal
Danny Welbeck,5.0,30,1.7666666666666666,3.4,18.233333333333334,0.7666666666666667,304,0.05333333333333334,1.5666666666666667,0.29333333333333333,0.43333333333333335,0.0,3.1666666666666665,0.9333333333333333,0.7,1.6333333333333333,0.03333333333333333,0.36666666666666664,8.283660142640858,68.61902535877677,0.0,0.0,0.0,0.0,0.0,0.9833333333333333,5.0,1.791759469228055,England
Dante,0.5,25,0.84,0.76,45.52,0.4,304,0.004,3.84,0.02,0.24,0.2,0.32,0.2,0.28,0.64,0.12,0.76,15.38503000565456,236.69914827489114,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4054651081081644,Brazil
Dario Essugo,20.0,27,1.3333333333333333,0.37037037037037035,28.25925925925926,0.7777777777777778,2861,0.007407407407407408,2.814814814814815,0.014814814814814815,0.4444444444444444,0.14814814814814814,0.2962962962962963,0.7777777777777778,0.18518518518518517,1.2962962962962963,0.07407407407407407,1.3703703703703705,-5.998531638181056,35.98238181425911,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,20.0,3.044522437723423,Portugal
Darryl Bakola,0.2,2,0.0,0.0,7.0,0.5,669,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,-8.902641227222151,79.25702082063553,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.18232155679395465,France
David Akpan Ankeye,0.85,4,0.25,0.0,2.5,0.25,669,0.0,0.25,0.0,0.25,0.0,0.75,0.5,0.0,0.0,0.0,0.75,-3.4916823231125633,12.191845445536748,0.0,0.0,0.0,0.0,0.125,0.5,0.85,0.6151856390902334,Nigeria
David Alaba,6.0,7,0.2857142857142857,0.2857142857142857,28.428571428571427,0.14285714285714285,304,0.014285714285714287,1.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,6.637084800175106,44.050894644715434,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,6.0,1.9459101490553132,Austria
David Brooks,10.0,29,1.5862068965517242,1.3448275862068966,12.931034482758621,0.8620689655172413,304,0.06551724137931034,1.206896551724138,0.08275862068965517,0.3793103448275862,0.10344827586206896,2.8620689655172415,0.4827586206896552,0.6896551724137931,1.0344827586206897,0.034482758620689655,0.3793103448275862,1.686399868668257,2.843944517044315,0.0,0.0,0.0,0.034482758620689655,0.632183908045977,0.034482758620689655,10.0,2.3978952727983707,Wales
David Costa,1.4,11,0.7272727272727273,1.3636363636363635,14.363636363636363,1.0909090909090908,304,0.03636363636363637,2.1818181818181817,0.1,0.18181818181818182,0.0,1.8181818181818181,0.45454545454545453,0.6363636363636364,1.0,0.2727272727272727,0.2727272727272727,-2.157435747770098,4.654529005756321,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.045454545454545456,1.4,0.8754687373538999,Portugal
David Lopez,1.0,31,0.7741935483870968,0.5483870967741935,56.096774193548384,0.6774193548387096,304,0.01935483870967742,4.387096774193548,0.02258064516129032,0.1935483870967742,0.0,0.22580645161290322,0.22580645161290322,0.06451612903225806,0.3870967741935484,0.12903225806451613,0.3870967741935484,-3.8916823231125655,15.145191304026815,0.0,0.9516129032258065,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,Spain
David Neres,30.0,27,2.185185185185185,2.185185185185185,18.703703703703702,1.3703703703703705,1035,0.13703703703703704,1.1481481481481481,0.09259259259259259,1.1851851851851851,0.1111111111111111,5.185185185185185,0.8518518518518519,1.2962962962962963,1.4074074074074074,0.07407407407407407,0.48148148148148145,2.0288656220929155,4.116295712510473,0.0,0.0,0.0,0.6666666666666666,0.18518518518518517,0.0,30.0,3.4339872044851463,Brazil
David Raya,40.0,38,0.13157894736842105,0.0,22.13157894736842,0.0,1035,0.0,0.3684210526315789,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,0.07894736842105263,0.02631578947368421,3.4973587727778472,12.23151838552617,1.0,0.0,0.0,0.0,0.0,0.0,40.0,3.713572066704308,Spain
