Jugador,Nacionalidad,Edad,market_value,contract_date,days_left_on_contract,last_seen,matches_played,GK,CB,RB,LB,WB,DM,CM,AM,LM,RM,LW,RW,FW,Goles,Tiros Totales,xG,npxG,xAG,Acciones_que_crean_tiros,Pases_intentados,Pases_progresivos,Regates_exitosos,Pases_medios_completados,Pases_largos_completados,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,%_de_regates_exitosos,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Centros,Duelos_aereos_ganados,%_de_duelos_aereos_ganados,market_value_num,target_log,Edad_c,Edad_c2
Jadon Sancho,England,25.167123287671235,28.0,2026-06-30,303,2025-05-25,31,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.016129032258064516,0.0,0.8064516129032258,0.14516129032258066,0.0,0.0967741935483871,0.7741935483870968,0.06774193548387097,0.06774193548387097,0.1064516129032258,2.2580645161290325,25.903225806451612,2.903225806451613,1.4516129032258065,6.709677419354839,0.45161290322580644,0.09032258064516129,0.9032258064516129,25.516129032258064,0.3548387096774194,0.22580645161290322,0.8064516129032258,21.387096774193548,0.03225806451612903,0.25806451612903225,0.06451612903225806,18.870967741935484,3.903225806451613,45.96071428571429,1.2903225806451613,1.1290322580645162,0.967741935483871,0.6774193548387096,24.516129032258064,7.258064516129032,0.1935483870967742,0.8064516129032258,0.1935483870967742,30.76923076923077,28.0,3.367295829986474,-1.0273443627674474,1.0554364397100526
Jaka Bijol,Slovenia,26.2986301369863,18.0,2030-06-30,1764,2025-05-25,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.5588235294117647,0.055882352941176466,0.055882352941176466,0.014705882352941176,0.8823529411764706,50.35294117647059,2.8823529411764706,0.058823529411764705,24.764705882352942,6.117647058823529,0.011764705882352941,3.2058823529411766,48.294117647058826,1.9411764705882353,0.058823529411764705,0.08823529411764706,42.11764705882353,0.11764705882352941,5.352941176470588,0.029411764705882353,2.5294117647058822,1.4411764705882353,66.66666666666667,0.029411764705882353,0.35294117647058826,0.5,0.058823529411764705,39.38235294117647,0.29411764705882354,1.4411764705882353,0.08823529411764706,3.2058823529411766,66.39999999999999,18.0,2.9444389791664403,0.10416248654761873,0.010849823603782852
Jake OBrien,Ireland,24.008219178082193,18.0,2028-06-30,1034,2025-05-18,19,0.0,0.23684210526315788,0.7631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.03684210526315789,0.03684210526315789,0.03157894736842106,0.8421052631578947,36.73684210526316,2.5789473684210527,0.21052631578947367,13.368421052631579,3.1578947368421053,0.010526315789473684,2.1578947368421053,30.842105263157894,5.7894736842105265,0.0,0.9473684210526315,29.105263157894736,0.10526315789473684,4.473684210526316,0.0,7.315789473684211,1.1578947368421053,40.471428571428575,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.2631578947368421,24.68421052631579,1.3157894736842106,0.6842105263157895,0.9473684210526315,2.0526315789473686,64.05882352941177,18.0,2.9444389791664403,-2.186248472356489,4.779682382881082
Jakub Kiwior,Poland,25.27123287671233,28.0,2028-06-30,1034,2025-05-25,17,0.0,0.8823529411764706,0.029411764705882353,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.011764705882352941,0.011764705882352941,0.023529411764705882,0.47058823529411764,43.294117647058826,2.823529411764706,0.17647058823529413,21.058823529411764,1.7647058823529411,0.011764705882352941,3.823529411764706,41.411764705882355,1.8235294117647058,0.17647058823529413,0.11764705882352941,39.588235294117645,0.058823529411764705,3.411764705882353,0.17647058823529413,4.235294117647059,0.29411764705882354,62.5,0.11764705882352941,0.4117647058823529,0.17647058823529413,0.11764705882352941,36.1764705882353,0.058823529411764705,0.5882352941176471,0.11764705882352941,0.6470588235294118,45.339999999999996,28.0,3.367295829986474,-0.9232347737263531,0.8523624474175504
James Garner,England,24.2,18.0,2026-06-30,303,2025-05-25,21,0.0,0.0,0.11904761904761904,0.0,0.0,0.7142857142857143,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.02857142857142857,0.02857142857142857,0.07142857142857142,1.8571428571428572,38.23809523809524,2.380952380952381,0.3333333333333333,12.857142857142858,2.8095238095238093,0.05238095238095238,2.857142857142857,32.714285714285715,5.238095238095238,0.09523809523809523,2.7142857142857144,29.095238095238095,0.2857142857142857,1.7619047619047619,0.0,11.80952380952381,0.7142857142857143,40.90909090909091,0.5714285714285714,0.9047619047619048,0.7619047619047619,0.42857142857142855,26.19047619047619,1.4285714285714286,0.9523809523809523,2.7142857142857144,0.5238095238095238,47.916666666666664,18.0,2.9444389791664403,-1.9944676504386827,3.9779012086463994
James Hill,England,23.232876712328768,3.0,2026-06-30,303,2025-04-05,10,0.0,0.25,0.45,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.030000000000000006,0.030000000000000006,0.02,0.8,24.5,1.6,0.1,8.5,2.1,0.02,2.0,21.2,3.3,0.0,1.0,15.9,0.0,3.1,0.0,5.4,0.8,50.0,0.1,0.6,0.2,0.0,17.9,0.8,0.7,1.0,1.4,52.74444444444444,3.0,1.3862943611198906,-2.9615909381099144,8.771020884694762
James Maddison,England,28.424657534246574,42.0,2028-06-30,1034,2025-04-27,31,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.016129032258064516,0.16129032258064516,0.7096774193548387,0.03225806451612903,0.0,0.0,0.0,0.2903225806451613,1.2580645161290323,0.18387096774193548,0.18387096774193548,0.13548387096774195,3.064516129032258,40.516129032258064,5.290322580645161,1.064516129032258,13.67741935483871,2.4193548387096775,0.18387096774193548,3.967741935483871,36.064516129032256,4.258064516129032,0.3870967741935484,3.161290322580645,32.935483870967744,0.1935483870967742,0.6129032258064516,0.03225806451612903,18.580645161290324,2.4838709677419355,46.676923076923075,1.096774193548387,1.2580645161290323,0.7419354838709677,0.8064516129032258,36.29032258064516,3.064516129032258,1.032258064516129,3.161290322580645,0.16129032258064516,33.333333333333336,42.0,3.7612001156935624,2.230189883807892,4.973746917839058
James Mcatee,England,22.55890410958904,20.0,2030-06-30,1764,2025-05-10,15,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.03333333333333333,0.16666666666666666,0.0,0.4,0.1,0.2,0.8,0.19333333333333333,0.19333333333333333,0.03333333333333333,0.26666666666666666,8.333333333333334,0.4666666666666667,0.13333333333333333,2.6666666666666665,0.2,0.05333333333333334,0.4666666666666667,8.133333333333333,0.2,0.06666666666666667,0.5333333333333333,6.666666666666667,0.0,0.06666666666666667,0.0,6.0,1.4,33.333333333333336,0.3333333333333333,0.4,0.3333333333333333,0.06666666666666667,8.133333333333333,2.1333333333333333,0.4,0.5333333333333333,0.13333333333333333,40.0,20.0,3.044522437723423,-3.635563540849642,13.217322259555186
James Milner,England,39.38630136986301,1.0,2026-06-30,303,2025-05-25,4,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.05,0.05,0.05,2.0,18.5,2.5,0.25,5.75,1.0,0.025,0.75,15.75,2.75,0.5,2.0,13.75,0.0,0.5,0.25,7.75,1.0,100.0,0.0,0.25,0.0,0.0,14.75,2.5,0.75,2.0,0.0,0.0,1.0,0.6931471805599453,13.19183371942433,174.02447688094077
James Tarkowski,England,32.413698630136984,9.0,2026-06-30,303,2025-04-19,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.45454545454545453,0.0393939393939394,0.0393939393939394,0.08484848484848484,1.1515151515151516,39.09090909090909,2.272727272727273,0.15151515151515152,15.909090909090908,5.242424242424242,0.06969696969696969,2.515151515151515,36.484848484848484,2.3333333333333335,0.06060606060606061,0.030303030303030304,31.666666666666668,0.2727272727272727,6.454545454545454,0.12121212121212122,3.212121212121212,1.7272727272727273,71.42857142857143,0.06060606060606061,0.30303030303030304,0.3939393939393939,0.21212121212121213,28.09090909090909,0.09090909090909091,1.0606060606060606,0.030303030303030304,3.090909090909091,76.25454545454545,9.0,2.302585092994046,6.2192309796983025,38.67883397883911
James WardProwse,England,30.561643835616437,8.0,2027-06-30,668,2025-05-25,24,0.0,0.0,0.0,0.020833333333333332,0.0,0.3125,0.6458333333333334,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.041666666666666664,0.625,0.06666666666666667,0.06666666666666667,0.12083333333333335,1.8333333333333333,39.583333333333336,2.9166666666666665,0.08333333333333333,12.916666666666666,2.6666666666666665,0.10416666666666667,3.8333333333333335,35.666666666666664,3.6666666666666665,0.0,2.8333333333333335,34.25,0.25,0.9583333333333334,0.0,8.458333333333334,0.5,44.43333333333334,0.125,0.7916666666666666,0.25,0.375,29.5,0.5,0.7083333333333334,2.8333333333333335,0.5416666666666666,60.275,8.0,2.1972245773362196,4.367176185177755,19.072227832383724
Jan Oblak,Slovenia,32.35890410958904,20.0,2028-06-30,1034,2025-05-18,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,26.333333333333332,0.0,0.05555555555555555,11.305555555555555,5.861111111111111,0.0,0.19444444444444445,16.88888888888889,9.416666666666666,0.0,0.0,21.194444444444443,0.027777777777777776,0.4722222222222222,0.05555555555555555,0.0,0.0,100.0,0.0,0.0,0.027777777777777776,0.0,9.88888888888889,0.0,0.0,0.0,0.08333333333333333,100.0,20.0,3.044522437723423,6.164436459150359,38.00027685890221
Jan Paul van Hecke,Netherlands,24.96164383561644,32.0,2027-06-30,668,2025-05-25,34,0.0,0.9705882352941176,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.5,0.03823529411764706,0.03823529411764706,0.0411764705882353,1.5294117647058822,67.23529411764706,6.705882352941177,0.14705882352941177,31.676470588235293,6.4411764705882355,0.0411764705882353,6.647058823529412,63.11764705882353,4.0588235294117645,0.11764705882352941,0.3235294117647059,59.294117647058826,0.058823529411764705,4.176470588235294,0.058823529411764705,4.882352941176471,0.9705882352941176,40.0,0.11764705882352941,1.3529411764705883,0.35294117647058826,0.20588235294117646,53.529411764705884,0.14705882352941177,0.7352941176470589,0.3235294117647059,2.411764705882353,62.59375,32.0,3.4965075614664802,-1.2328238148222432,1.5198545583928686
Jarell Quansah,England,22.301369863013697,20.0,2030-06-30,1764,2025-05-19,13,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.23076923076923078,30.153846153846153,1.4615384615384615,0.07692307692307693,15.076923076923077,1.5384615384615385,0.007692307692307693,1.6923076923076923,27.692307692307693,2.4615384615384617,0.0,0.15384615384615385,27.384615384615383,0.0,2.1538461538461537,0.07692307692307693,2.3076923076923075,0.46153846153846156,33.333333333333336,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.15384615384615385,24.692307692307693,0.3076923076923077,0.6923076923076923,0.15384615384615385,0.5384615384615384,37.03333333333333,20.0,3.044522437723423,-3.893097787424985,15.156210382453311
Jarrad Branthwaite,England,22.89041095890411,50.0,2030-06-30,1764,2025-05-18,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.02,0.43333333333333335,39.93333333333333,2.2,0.1,16.266666666666666,4.033333333333333,0.013333333333333334,2.8666666666666667,38.03333333333333,1.7,0.03333333333333333,0.16666666666666666,32.8,0.2,6.366666666666666,0.13333333333333333,2.3,0.9333333333333333,50.0,0.06666666666666667,0.4666666666666667,0.26666666666666666,0.13333333333333333,29.8,0.06666666666666667,0.4,0.16666666666666666,2.033333333333333,50.96923076923077,50.0,3.9318256327243257,-3.304056691534573,10.916790620874387
Jarrod Bowen,England,28.427397260273974,40.0,2030-06-30,1764,2025-05-25,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.0,0.28431372549019607,0.0,0.24019607843137253,0.4313725490196078,0.38235294117647056,2.5294117647058822,0.2558823529411765,0.23529411764705882,0.19999999999999998,3.323529411764706,23.970588235294116,2.676470588235294,1.2941176470588236,5.5,1.588235294117647,0.1941176470588235,1.2058823529411764,21.235294117647058,2.5588235294117645,0.20588235294117646,3.1176470588235294,17.176470588235293,0.17647058823529413,0.7352941176470589,0.0,19.941176470588236,5.029411764705882,27.697058823529414,2.235294117647059,1.3529411764705883,2.0588235294117645,2.264705882352941,24.529411764705884,6.235294117647059,0.5882352941176471,3.1176470588235294,0.35294117647058826,18.389285714285712,40.0,3.713572066704308,2.232929609835292,4.9859746424791895
Jason Steele,England,34.016438356164386,2.0,2028-06-30,1034,2024-08-24,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,31.5,8.5,0.0,0.0,52.0,4.0,0.0,0.0,50.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.5,50.0,2.0,1.0986122886681098,7.821970705725704,61.18322572123107
Javi Galan,Spain,30.493150684931507,4.0,2026-06-30,303,2025-05-18,25,0.0,0.06,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.156,1.32,41.12,2.16,1.12,10.56,2.16,0.11199999999999999,1.76,33.52,7.44,0.04,2.28,34.08,0.16,1.88,0.0,13.76,0.64,38.695238095238096,1.52,1.36,0.88,0.6,31.16,4.28,1.52,2.28,1.0,54.23636363636364,4.0,1.6094379124341003,4.298683034492825,18.478675831036444
Javi Hernandez,Spain,27.06027397260274,0.5,2028-06-30,1034,2025-05-24,31,0.0,0.12903225806451613,0.0,0.8387096774193549,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.5483870967741935,0.019354838709677424,0.019354838709677424,0.04838709677419355,1.3225806451612903,34.193548387096776,2.5806451612903225,0.5161290322580645,9.774193548387096,1.2903225806451613,0.041935483870967745,1.7419354838709677,26.93548387096774,7.161290322580645,0.03225806451612903,1.6774193548387097,25.70967741935484,0.0967741935483871,3.161290322580645,0.0,9.96774193548387,0.8709677419354839,57.5,0.3870967741935484,1.032258064516129,0.8709677419354839,0.8387096774193549,21.774193548387096,2.903225806451613,1.5806451612903225,1.6774193548387097,0.6774193548387096,48.54782608695652,0.5,0.4054651081081644,0.8658063221640582,0.7496205874992529
Javi Lopez,Spain,23.147945205479452,7.5,2030-06-30,1764,2025-05-18,29,0.0,0.017241379310344827,0.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.013793103448275864,0.6896551724137931,35.793103448275865,2.5172413793103448,0.6206896551724138,10.482758620689655,1.8275862068965518,0.02413793103448276,1.6896551724137931,27.0,8.758620689655173,0.0,2.0689655172413794,28.06896551724138,0.034482758620689655,2.0344827586206895,0.06896551724137931,10.89655172413793,0.41379310344827586,48.96666666666666,0.6206896551724138,1.0,0.8275862068965517,0.7586206896551724,23.24137931034483,2.206896551724138,1.0344827586206897,2.0689655172413794,0.3448275862068966,31.428571428571427,7.5,2.1400661634962708,-3.04652244495923,9.281299007640364
Javi Puado,Spain,26.997260273972604,10.0,2030-06-30,1764,2025-05-24,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.3476190476190476,0.03809523809523809,0.2238095238095238,0.0,0.319047619047619,0.34285714285714286,1.8857142857142857,0.3314285714285714,0.21714285714285717,0.08571428571428572,1.5714285714285714,19.37142857142857,2.142857142857143,0.6,5.485714285714286,1.0,0.04857142857142858,1.0285714285714285,18.6,0.6571428571428571,0.17142857142857143,0.7714285714285715,14.885714285714286,0.11428571428571428,0.5428571428571428,0.0,11.8,2.914285714285714,28.210714285714285,1.0,1.3714285714285714,2.0285714285714285,0.9428571428571428,20.085714285714285,3.2285714285714286,0.6285714285714286,0.7714285714285715,0.2571428571428571,18.588461538461537,10.0,2.3978952727983707,0.8027926235339216,0.6444759964004767
Javi Rodriguez,Spain,21.90958904109589,15.0,2028-06-30,1034,2025-05-24,36,0.0,0.75,0.1527777777777778,0.0,0.05555555555555555,0.0,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.06666666666666668,0.06666666666666668,0.022222222222222223,0.9722222222222222,47.666666666666664,3.1666666666666665,0.2777777777777778,21.36111111111111,3.5,0.013888888888888888,3.0555555555555554,44.638888888888886,3.0277777777777777,0.05555555555555555,0.1111111111111111,41.333333333333336,0.0,2.6666666666666665,0.05555555555555555,6.027777777777778,0.6388888888888888,42.857142857142854,0.25,0.75,0.6111111111111112,0.1388888888888889,39.19444444444444,1.4166666666666667,1.0277777777777777,0.1111111111111111,1.1111111111111112,56.471428571428575,15.0,2.772588722239781,-4.28487860934279,18.360184696803405
Javier Guerra,Spain,22.389041095890413,25.0,2029-06-30,1399,2025-05-23,36,0.0,0.0,0.0,0.0,0.0,0.30092592592592593,0.5648148148148148,0.05555555555555555,0.009259259259259259,0.013888888888888888,0.0,0.0,0.05555555555555555,0.08333333333333333,1.3055555555555556,0.05555555555555555,0.05555555555555555,0.08888888888888889,2.0555555555555554,36.5,3.8055555555555554,0.8055555555555556,11.027777777777779,2.4166666666666665,0.07777777777777778,3.3055555555555554,34.666666666666664,1.5277777777777777,0.2222222222222222,1.25,28.416666666666668,0.3055555555555556,1.3611111111111112,0.08333333333333333,11.13888888888889,1.3611111111111112,29.57037037037037,1.25,1.1666666666666667,1.3888888888888888,1.5,31.555555555555557,2.3333333333333335,0.9444444444444444,1.25,0.4722222222222222,44.83,25.0,3.258096538021482,-3.8054265545482693,14.481271262061112
Javier Llabres,Spain,22.235616438356164,0.8,2026-06-30,303,2024-12-06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,3.0,24.0,3.0,0.0,7.0,1.0,0.1,0.0,24.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,14.0,0.0,,0.0,2.0,1.0,2.0,19.0,8.0,0.0,4.0,1.0,100.0,0.8,0.5877866649021191,-3.958851212082518,15.67250291940722
Javier Munoz,Spain,30.202739726027396,2.0,2028-06-30,1034,2025-05-13,35,0.0,0.014285714285714285,0.08095238095238096,0.016666666666666663,0.019047619047619046,0.20952380952380953,0.35714285714285715,0.15,0.07380952380952381,0.054761904761904755,0.0,0.016666666666666663,0.007142857142857143,0.02857142857142857,0.7142857142857143,0.025714285714285714,0.025714285714285714,0.06857142857142857,1.6571428571428573,33.65714285714286,3.085714285714286,0.6,9.971428571428572,2.7714285714285714,0.054285714285714284,3.2857142857142856,31.142857142857142,2.4285714285714284,0.08571428571428572,1.457142857142857,26.228571428571428,0.08571428571428572,1.1142857142857143,0.08571428571428572,9.771428571428572,0.9142857142857143,51.51818181818182,0.37142857142857144,0.8285714285714286,0.8285714285714286,0.42857142857142855,26.82857142857143,2.6,0.8571428571428571,1.457142857142857,0.42857142857142855,39.74615384615385,2.0,1.0986122886681098,4.008272075588714,16.066245031944256
Jay Idzes,Indonesia,24.958904109589042,7.5,2029-06-30,1399,2025-05-18,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.42857142857142855,0.05142857142857143,0.05142857142857143,0.014285714285714285,0.6857142857142857,48.4,2.4,0.02857142857142857,24.0,2.6,0.005714285714285714,1.8571428571428572,42.371428571428574,6.0285714285714285,0.02857142857142857,0.17142857142857143,41.628571428571426,0.0,4.457142857142857,0.0,3.657142857142857,0.9428571428571428,14.285714285714286,0.14285714285714285,0.34285714285714286,0.8857142857142857,0.2,33.31428571428572,0.42857142857142855,1.4285714285714286,0.17142857142857143,1.6285714285714286,42.07647058823529,7.5,2.1400661634962708,-1.2355635408496397,1.5266172634768993
Jaydee Canvot,France,18.8,4.0,2029-06-30,1399,2025-05-17,18,0.0,0.6944444444444444,0.0,0.0,0.027777777777777776,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.011111111111111112,0.011111111111111112,0.03888888888888889,0.7777777777777778,29.77777777777778,2.2777777777777777,0.3888888888888889,12.444444444444445,1.6666666666666667,0.01666666666666667,2.3333333333333335,29.055555555555557,0.7222222222222222,0.1111111111111111,0.3333333333333333,25.666666666666668,0.0,3.0,0.05555555555555555,4.0,0.4444444444444444,66.66666666666667,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.4444444444444444,23.944444444444443,0.0,1.0,0.3333333333333333,0.8888888888888888,59.73846153846154,4.0,1.6094379124341003,-7.394467650438681,54.67815183338415
Jean Butez,France,29.956164383561642,3.5,2028-06-30,1034,2025-05-23,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,39.578947368421055,0.05263157894736842,0.0,16.0,8.894736842105264,0.0,1.0526315789473684,35.05263157894737,4.526315789473684,0.0,0.0,30.94736842105263,0.0,0.9473684210526315,0.05263157894736842,0.0,0.0,,0.0,0.0,0.05263157894736842,0.0,23.526315789473685,0.0,0.05263157894736842,0.0,0.3157894736842105,100.0,3.5,1.5040773967762742,3.7616967331229603,14.150362311987951
JeanKevin Duverne,Haiti,27.427397260273974,2.5,2027-06-30,668,2024-12-15,9,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.022222222222222223,0.022222222222222223,0.011111111111111112,0.5555555555555556,33.77777777777778,2.4444444444444446,0.2222222222222222,10.666666666666666,1.8888888888888888,0.011111111111111112,2.4444444444444446,27.77777777777778,5.888888888888889,0.0,1.0,26.444444444444443,0.1111111111111111,2.5555555555555554,0.0,6.777777777777778,0.3333333333333333,25.0,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.3333333333333333,22.0,0.8888888888888888,1.5555555555555556,1.0,1.0,70.83333333333333,2.5,1.252762968495368,1.232929609835292,1.5201154228086053
JeanPhilippe Gbamin,Côte d'Ivoire,29.356164383561644,2.0,2026-06-30,303,2025-02-02,14,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.10714285714285714,0.0,0.0,0.10714285714285714,0.0,0.0,0.14285714285714285,0.04285714285714286,0.04285714285714286,0.0,0.2857142857142857,8.214285714285714,0.8571428571428571,0.07142857142857142,2.142857142857143,0.2857142857142857,0.0,0.7857142857142857,8.071428571428571,0.14285714285714285,0.0,0.0,6.428571428571429,0.0,0.14285714285714285,0.0,1.5,0.2857142857142857,50.0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.07142857142857142,6.428571428571429,0.07142857142857142,0.21428571428571427,0.0,0.5,64.28571428571429,2.0,1.0986122886681098,3.1616967331229624,9.996326232240413
JeanPhilippe Mateta,France,27.90684931506849,30.0,2027-06-30,668,2025-05-25,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3783783783783784,1.837837837837838,0.35945945945945945,0.3162162162162162,0.08648648648648649,1.7567567567567568,12.08108108108108,1.4054054054054055,0.5405405405405406,2.2432432432432434,0.1891891891891892,0.05405405405405406,0.918918918918919,11.837837837837839,0.21621621621621623,0.1891891891891892,0.7027027027027027,7.864864864864865,0.02702702702702703,0.6216216216216216,0.0,9.18918918918919,2.5405405405405403,40.70384615384615,0.5945945945945946,0.5945945945945946,1.945945945945946,1.2162162162162162,14.567567567567568,3.2972972972972974,0.7297297297297297,0.7027027027027027,1.7027027027027026,35.79714285714286,30.0,3.4339872044851463,1.7123816646298096,2.9322509653603577
JeanRicner Bellegarde,France,26.90958904109589,18.0,2028-06-30,1034,2025-05-25,35,0.0,0.014285714285714285,0.0,0.0,0.03809523809523809,0.0,0.24285714285714285,0.4809523809523809,0.05714285714285714,0.05714285714285714,0.07142857142857142,0.03809523809523809,0.0,0.05714285714285714,0.6285714285714286,0.04,0.04,0.10857142857142858,1.6285714285714286,17.114285714285714,1.2285714285714286,0.4,4.3428571428571425,1.0285714285714285,0.08,0.8571428571428571,16.428571428571427,0.6571428571428571,0.14285714285714285,1.2571428571428571,13.571428571428571,0.02857142857142857,0.5142857142857142,0.02857142857142857,9.085714285714285,1.3714285714285714,24.144000000000002,0.8857142857142857,1.0857142857142856,1.2,0.8285714285714286,16.914285714285715,2.5428571428571427,0.8857142857142857,1.2571428571428571,0.2857142857142857,36.57222222222222,18.0,2.9444389791664403,0.7151213906572096,0.5113986033755014
Jeff Ekhator,Italy,18.53150684931507,5.0,2029-06-30,1399,2025-05-24,24,0.0,0.0,0.041666666666666664,0.0,0.020833333333333332,0.0,0.041666666666666664,0.14583333333333334,0.08333333333333333,0.0,0.14583333333333334,0.14583333333333334,0.375,0.041666666666666664,0.4166666666666667,0.05416666666666667,0.05416666666666667,0.03333333333333333,0.875,6.875,0.5833333333333334,0.16666666666666666,1.2916666666666667,0.16666666666666666,0.016666666666666666,0.3333333333333333,6.5,0.2916666666666667,0.125,0.4166666666666667,4.583333333333333,0.08333333333333333,0.20833333333333334,0.0,5.416666666666667,1.0833333333333333,28.330000000000002,0.25,0.20833333333333334,1.4166666666666667,0.375,7.083333333333333,2.125,0.625,0.4166666666666667,0.625,35.310526315789474,5.0,1.791759469228055,-7.662960801123614,58.72096823955705
Jefferson Lerma,Colombia,30.58082191780822,10.0,2026-06-30,303,2025-05-25,33,0.0,0.19696969696969696,0.0,0.0,0.0,0.06060606060606061,0.7424242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7878787878787878,0.03333333333333333,0.03333333333333333,0.048484848484848485,1.4242424242424243,33.96969696969697,2.9393939393939394,0.21212121212121213,10.575757575757576,2.393939393939394,0.04242424242424243,2.6363636363636362,31.87878787878788,1.8484848484848484,0.2727272727272727,0.36363636363636365,25.575757575757574,0.24242424242424243,2.4242424242424243,0.030303030303030304,7.393939393939394,0.8787878787878788,50.0,0.12121212121212122,0.3333333333333333,0.45454545454545453,0.5454545454545454,24.333333333333332,0.7878787878787878,1.0606060606060606,0.36363636363636365,1.2424242424242424,49.324137931034485,10.0,2.3978952727983707,4.386354267369537,19.240103758870948
