Jugador,market_value,matches_played,Acciones_que_crean_tiros,Toques_en_area_rival,Pases_recibidos,Acarreos_ultimo_tercio,days_left_on_contract,xAG,Pases_progresivos,npxG,Regates_exitosos,Pases_al_hueco,Pases_progresivos_recibidos,Perdida_balon,Veces_que_fue_barrido_regate,Malos_controles,Pases_fuera_de_juego,Faltas_cometidas,Edad_c,Edad_c2,GK,CB,WB,LW,RW,FW,market_value_num,target_log,Nacionalidad
Diego Rico,1.2,33,2.272727272727273,0.3333333333333333,23.393939393939394,0.9090909090909091,303,0.08181818181818182,4.121212121212121,0.006060606060606061,0.18181818181818182,0.0,2.5454545454545454,0.3939393939393939,0.18181818181818182,1.4545454545454546,0.36363636363636365,1.1515151515151516,6.0521076920270716,36.628007515893245,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.7884573603642702,Spain
Dilane Bakwa,25.0,30,3.6666666666666665,2.6333333333333333,34.86666666666667,2.3333333333333335,668,0.22666666666666668,4.3,0.15,1.6666666666666667,0.36666666666666664,8.3,1.1333333333333333,2.1666666666666665,2.0,0.23333333333333334,0.9666666666666667,-3.471179979205804,12.049090448039204,0.0,0.0,0.31666666666666665,0.0,0.26666666666666666,0.03333333333333333,25.0,3.258096538021482,France
Dimitri Foulquier,1.5,32,1.125,0.8125,27.5625,1.03125,668,0.0375,3.03125,0.0125,0.25,0.0625,2.0625,0.5,0.5,0.9375,0.1875,0.75,5.937039198876384,35.248434448994736,0.0,0.0625,0.0,0.0,0.0,0.0,1.5,0.9162907318741551,France
Diogo Dalot,30.0,33,2.242424242424242,2.0606060606060606,36.36363636363637,1.121212121212121,1034,0.06060606060606061,3.121212121212121,0.06363636363636364,0.8181818181818182,0.12121212121212122,5.090909090909091,0.6363636363636364,0.6666666666666666,1.1515151515151516,0.15151515151515152,1.2121212121212122,-0.008166280575668594,6.668813844054219e-05,0.0,0.0,0.6060606060606061,0.015151515151515152,0.0,0.0,30.0,3.4339872044851463,Portugal
Djaoui Cisse,8.0,14,1.9285714285714286,0.21428571428571427,38.357142857142854,1.7857142857142858,1399,0.014285714285714287,6.0,0.028571428571428574,0.9285714285714286,0.07142857142857142,1.0,0.9285714285714286,0.2857142857142857,1.0,0.21428571428571427,1.7857142857142858,-4.904056691534571,24.049772033785,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.1972245773362196,France
Djed Spence,20.0,25,1.16,1.0,34.88,1.76,1399,0.068,4.2,0.02,1.52,0.08,2.8,1.32,1.24,1.12,0.16,0.84,-1.4026868285208742,1.9675303389059484,0.0,0.04,0.02,0.04,0.0,0.0,20.0,3.044522437723423,England
Djene,1.8,31,0.6774193548387096,0.5483870967741935,17.0,0.3225806451612903,303,0.016129032258064516,2.3870967741935485,0.0064516129032258064,0.22580645161290322,0.0,0.6774193548387096,0.5483870967741935,0.22580645161290322,0.7419354838709677,0.12903225806451613,1.2903225806451613,7.200052897506524,51.84076172689209,0.0,0.44623655913978494,0.0,0.0,0.0,0.0,1.8,1.0296194171811583,Togo
Djibril Sidibe,1.0,28,1.25,0.5357142857142857,32.07142857142857,0.6071428571428571,303,0.10714285714285714,4.321428571428571,0.017857142857142856,0.39285714285714285,0.21428571428571427,1.7857142857142858,0.32142857142857145,0.2857142857142857,0.8571428571428571,0.10714285714285714,0.7142857142857143,6.605532349561315,43.63305762110103,0.0,0.8214285714285714,0.017857142857142856,0.0,0.0,0.0,1.0,0.6931471805599453,France
Djibril Sow,7.5,30,2.1333333333333333,1.0666666666666667,27.566666666666666,0.5333333333333333,1034,0.05,3.3333333333333335,0.07333333333333333,0.3333333333333333,0.0,1.6666666666666667,0.3,0.36666666666666664,1.2,0.06666666666666667,0.7666666666666667,2.1014227605202223,4.415977618432431,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,7.5,2.1400661634962708,Switzerland
Dodi Lukebakio,20.0,38,3.1315789473684212,3.8157894736842106,29.210526315789473,2.1842105263157894,1034,0.1131578947368421,2.4473684210526314,0.2394736842105263,2.210526315789474,0.18421052631578946,6.5,1.5,1.9736842105263157,3.0789473684210527,0.15789473684210525,1.0263157894736843,1.4712857742188525,2.164681829418768,0.0,0.0,0.021929824561403508,0.16228070175438597,0.5526315789473685,0.18421052631578946,20.0,3.044522437723423,Belgium
Dodo,24.0,35,2.142857142857143,1.8857142857142857,37.457142857142856,2.4,668,0.12000000000000001,3.657142857142857,0.03428571428571429,1.4857142857142858,0.05714285714285714,5.514285714285714,0.7428571428571429,1.3142857142857143,2.085714285714286,0.08571428571428572,0.6857142857142857,0.3233405687394004,0.10454912339271893,0.0,0.0,0.4,0.0,0.014285714285714285,0.0,24.0,3.2188758248682006,Brazil
Domagoj Bradaric,4.0,28,1.6785714285714286,0.8214285714285714,16.392857142857142,1.1428571428571428,1034,0.08214285714285714,1.6428571428571428,0.02142857142857143,0.5357142857142857,0.0,2.9642857142857144,0.39285714285714285,0.6428571428571429,1.0714285714285714,0.03571428571428571,0.75,-0.7396731298907362,0.5471163390823579,0.0,0.0,0.5892857142857143,0.03571428571428571,0.0,0.0,4.0,1.6094379124341003,Croatia
Domingos Duarte,0.8,22,0.4090909090909091,0.4090909090909091,17.90909090909091,0.09090909090909091,303,0.0,2.1363636363636362,0.009090909090909092,0.0,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,1.0909090909090908,4.011011801616114,16.088215672703743,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.5877866649021191,Portugal
Dominic CalvertLewin,16.0,26,1.0,3.3846153846153846,16.03846153846154,0.3076923076923077,1034,0.019230769230769232,0.7692307692307693,0.26153846153846155,0.38461538461538464,0.0,4.3076923076923075,1.2692307692307692,0.5,2.9615384615384617,0.0,1.0384615384615385,1.997313171479128,3.9892599049640123,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,16.0,2.833213344056216,England
Dominic Solanke,40.0,27,1.3703703703703705,4.148148148148148,17.0,0.8518518518518519,1764,0.1111111111111111,1.7407407407407407,0.37777777777777777,0.6296296296296297,0.1111111111111111,3.259259259259259,1.8888888888888888,1.1481481481481481,2.5555555555555554,0.07407407407407407,1.3333333333333333,1.4986830344928244,2.24605083787662,0.0,0.0,0.0,0.0,0.0,1.0,40.0,3.713572066704308,England
Dominik Greif,6.0,31,0.16129032258064516,0.0,16.967741935483872,0.0,1399,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.03225806451612903,0.22580645161290322,0.0,1.9370391988763878,3.752120857983678,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.9459101490553132,Slovakia
Dominik Szoboszlai,80.0,36,3.3055555555555554,2.888888888888889,29.805555555555557,1.3611111111111112,1034,0.2,3.638888888888889,0.2027777777777778,0.5833333333333334,0.1388888888888889,3.5277777777777777,0.6388888888888888,0.4722222222222222,1.0277777777777777,0.05555555555555555,1.2222222222222223,-1.613645732630463,2.6038525504365038,0.0,0.0,0.0,0.013888888888888888,0.027777777777777776,0.05555555555555555,80.0,4.394449154672439,Hungary
Donny van de Beek,5.0,26,1.0769230769230769,2.3461538461538463,14.884615384615385,0.5769230769230769,1034,0.11923076923076924,1.7307692307692308,0.057692307692307696,0.23076923076923078,0.07692307692307693,3.269230769230769,0.5769230769230769,0.2692307692307692,0.5,0.0,0.8461538461538461,1.8219707057257004,3.3195772525226066,0.0,0.038461538461538464,0.0,0.019230769230769232,0.038461538461538464,0.07692307692307693,5.0,1.791759469228055,Netherlands
Donovan Leon,1.0,32,0.375,0.0,16.28125,0.0,668,0.0125,0.03125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,6.339778924903783,40.192796816654166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,French Guiana
Douglas Luiz,30.0,19,1.4736842105263157,0.42105263157894735,18.263157894736842,0.5263157894736842,303,0.04736842105263158,1.8421052631578947,0.0368421052631579,0.5789473684210527,0.05263157894736842,0.631578947368421,0.3684210526315789,0.15789473684210525,0.42105263157894735,0.05263157894736842,0.7368421052631579,0.8301898838078934,0.6892152431769635,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,30.0,3.4339872044851463,Brazil
Duje CaletaCar,7.0,19,0.2631578947368421,1.105263157894737,41.21052631578947,0.05263157894736842,303,0.010526315789473684,2.4210526315789473,0.1105263157894737,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.3684210526315789,0.05263157894736842,1.4210526315789473,2.468546048191456,6.093719592041655,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0794415416798357,Croatia
Dusan Vlahovic,35.0,28,1.4642857142857142,4.428571428571429,15.25,0.35714285714285715,303,0.04285714285714286,0.7857142857142857,0.32857142857142857,0.32142857142857145,0.10714285714285714,4.178571428571429,1.0,0.6428571428571429,1.7857142857142858,0.17857142857142858,0.9642857142857143,-0.8739197052332024,0.7637356511948874,0.0,0.0,0.0,0.0,0.0,1.0,35.0,3.58351893845611,Serbia
Duvan Zapata,3.5,7,2.857142857142857,5.571428571428571,20.142857142857142,0.5714285714285714,668,0.07142857142857142,1.0,0.4857142857142857,0.14285714285714285,0.0,5.142857142857143,1.1428571428571428,1.0,1.2857142857142858,0.2857142857142857,1.4285714285714286,7.317861116684604,53.551091323084435,0.0,0.0,0.0,0.0,0.0,1.0,3.5,1.5040773967762742,Colombia
Dwight McNeil,25.0,21,3.4285714285714284,1.1904761904761905,24.285714285714285,1.619047619047619,668,0.24761904761904763,3.2857142857142856,0.05714285714285714,1.1428571428571428,0.38095238095238093,3.8095238095238093,1.5714285714285714,0.9523809523809523,1.2380952380952381,0.19047619047619047,0.2857142857142857,-0.6903580613975855,0.47659425293663243,0.0,0.0,0.0,0.2698412698412698,0.30158730158730157,0.0,25.0,3.258096538021482,England
Eberechi Eze,55.0,34,3.9705882352941178,2.7941176470588234,26.676470588235293,1.411764705882353,668,0.17941176470588235,2.8529411764705883,0.2647058823529412,1.9705882352941178,0.3235294117647059,4.5,1.3235294117647058,1.8235294117647058,1.6176470588235294,0.5294117647058824,0.38235294117647056,0.7096419386024131,0.503591681023391,0.0,0.0,0.0,0.07352941176470588,0.0,0.029411764705882353,55.0,4.02535169073515,England
Eddie Nketiah,18.0,29,1.0689655172413792,2.310344827586207,10.137931034482758,0.8620689655172413,1399,0.05862068965517241,0.6551724137931034,0.19999999999999998,0.3793103448275862,0.06896551724137931,2.7241379310344827,0.5862068965517241,0.5517241379310345,1.1724137931034482,0.0,1.0689655172413792,-0.20816628057566788,0.043333200368707685,0.0,0.0,0.0,0.017241379310344827,0.028735632183908042,0.5114942528735632,18.0,2.9444389791664403,England
Eder Militao,30.0,12,1.0,1.0833333333333333,50.25,0.5833333333333334,1034,0.03333333333333333,3.8333333333333335,0.041666666666666664,0.4166666666666667,0.0,0.08333333333333333,0.25,0.25,0.5,0.16666666666666666,1.5,0.6164912536709082,0.38006146585272804,0.0,1.0,0.0,0.0,0.0,0.0,30.0,3.4339872044851463,Brazil
Ederson,50.0,53,1.830188679245283,0.9811320754716981,39.132075471698116,1.0,668,0.09433962264150944,3.7547169811320753,0.0660377358490566,0.4339622641509434,0.11320754716981132,1.320754716981132,0.7358490566037735,0.4339622641509434,0.7924528301886793,0.07547169811320754,0.5660377358490566,5.575395363259947,31.085033456660515,0.39622641509433965,0.0,0.0,0.0,0.0,0.0,50.0,3.9318256327243257,Brazil
Edoardo Bove,5.0,12,2.5833333333333335,1.75,23.833333333333332,1.5833333333333333,1034,0.125,3.0833333333333335,0.041666666666666664,0.5833333333333334,0.08333333333333333,2.0,0.9166666666666666,0.5833333333333334,1.0833333333333333,0.3333333333333333,1.3333333333333333,-3.465700527151011,12.011080143894795,0.0,0.0,0.0,0.2638888888888889,0.0,0.0,5.0,1.791759469228055,Italy
Edoardo Goldaniga,3.0,32,0.78125,0.78125,37.15625,0.5,1034,0.003125,2.53125,0.075,0.09375,0.0,0.25,0.25,0.125,0.3125,0.1875,1.375,5.345258376958579,28.571787116445865,0.0,0.859375,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,Italy
Edon Zhegrova,25.0,12,3.1666666666666665,2.9166666666666665,33.0,2.5833333333333335,303,0.18333333333333335,4.5,0.18333333333333335,1.9166666666666667,0.16666666666666666,6.75,2.4166666666666665,2.5,1.9166666666666667,0.5,0.8333333333333334,-0.4876183353701897,0.23777164098919482,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,25.0,3.258096538021482,Kosovo
Edson Alvarez,25.0,28,1.0,0.42857142857142855,29.642857142857142,0.7857142857142857,1034,0.028571428571428574,3.0357142857142856,0.010714285714285716,0.5,0.10714285714285714,0.6428571428571429,0.5357142857142857,0.5,0.9642857142857143,0.25,1.5,1.3890939933969335,1.92958212249144,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,25.0,3.258096538021482,Mexico
Edu Exposito,3.0,19,2.3157894736842106,1.368421052631579,20.105263157894736,1.0526315789473684,668,0.17368421052631577,3.3684210526315788,0.04736842105263158,0.7894736842105263,0.6842105263157895,2.1578947368421053,0.9473684210526315,0.6842105263157895,1.5263157894736843,0.2631578947368421,0.7368421052631579,2.616491253670908,6.846026480536361,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,3.0,1.3862943611198906,Spain
Eduard Sobol,0.9,10,0.0,0.0,1.8,0.1,303,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.4,3.783614541342139,14.315738997455686,0.0,0.15,0.35,0.0,0.0,0.0,0.9,0.6418538861723948,Ukraine
Eduardo Camavinga,60.0,19,1.631578947368421,0.7894736842105263,33.8421052631579,1.4210526315789473,1399,0.03684210526315789,3.210526315789474,0.02631578947368421,0.7894736842105263,0.21052631578947367,1.631578947368421,0.5789473684210527,0.5263157894736842,0.3684210526315789,0.2631578947368421,1.105263157894737,-3.7451525819455327,14.02616786205329,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.110873864173311,France
Elia Caprile,9.0,21,0.0,0.0,18.476190476190474,0.0,1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,-2.465700527151011,6.079679089592773,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.302585092994046,Italy
Eliesse Ben Seghir,28.0,33,2.3333333333333335,1.9090909090909092,29.939393939393938,2.515151515151515,668,0.1575757575757576,3.696969696969697,0.12424242424242427,1.0606060606060606,0.42424242424242425,5.151515151515151,1.0606060606060606,1.6666666666666667,1.7878787878787878,0.06060606060606061,0.7575757575757576,-5.9478923079729284,35.37742290724353,0.0,0.0,0.0,0.4090909090909091,0.015151515151515152,0.09090909090909091,28.0,3.367295829986474,Morocco
Elif Elmas,14.0,13,2.230769230769231,2.923076923076923,24.923076923076923,2.1538461538461537,1034,0.03076923076923077,2.6153846153846154,0.09230769230769233,1.0,0.0,4.461538461538462,0.7692307692307693,1.5384615384615385,1.6923076923076923,0.15384615384615385,1.0,-0.5287142257811475,0.27953873254335815,0.0,0.0,0.038461538461538464,0.6025641025641025,0.0641025641025641,0.038461538461538464,14.0,2.70805020110221,North Macedonia
Elisha Owusu,3.0,28,1.1785714285714286,0.17857142857142858,20.214285714285715,0.35714285714285715,668,0.03571428571428571,2.7857142857142856,0.010714285714285716,0.32142857142857145,0.0,1.1785714285714286,0.8571428571428571,0.4642857142857143,0.9285714285714286,0.07142857142857142,1.75,1.3288200207941934,1.7657626476634805,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,Ghana
Elliot Anderson,32.0,37,2.3513513513513513,1.945945945945946,29.43243243243243,0.8648648648648649,1399,0.08108108108108109,3.864864864864865,0.051351351351351354,0.972972972972973,0.1891891891891892,2.5675675675675675,1.3243243243243243,0.8108108108108109,1.6216216216216217,0.24324324324324326,1.3243243243243243,-3.6465224449592313,13.29712594159145,0.0,0.0,0.0,0.1036036036036036,0.009009009009009009,0.0,32.0,3.4965075614664802,England
Elseid Hysaj,1.5,11,0.9090909090909091,0.9090909090909091,16.636363636363637,0.5454545454545454,303,0.15454545454545457,1.2727272727272727,0.018181818181818184,0.2727272727272727,0.09090909090909091,1.6363636363636365,0.0,0.2727272727272727,0.45454545454545453,0.0,0.45454545454545453,5.063066596136661,25.634643356914875,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,1.5,0.9162907318741551,Albania
Elye Wahi,22.0,13,1.2307692307692308,2.3076923076923075,9.692307692307692,0.0,1764,0.03076923076923077,0.5384615384615384,0.4,0.15384615384615385,0.0,3.1538461538461537,0.8461538461538461,0.6153846153846154,1.1538461538461537,0.07692307692307693,1.3076923076923077,-4.186248472356489,17.524676272307037,0.0,0.0,0.0,0.07692307692307693,0.0,0.9230769230769231,22.0,3.1354942159291497,France
Elysee Logbo,0.4,1,0.0,2.0,4.0,1.0,668,0.0,0.0,0.2,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,-5.525974499753751,30.53639417192872,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.33647223662121295,France
Emanuel Emegha,25.0,27,1.1851851851851851,3.6666666666666665,15.666666666666666,0.7407407407407407,1034,0.08518518518518518,0.5185185185185185,0.6222222222222222,0.25925925925925924,0.0,3.8518518518518516,1.1111111111111112,0.7407407407407407,2.185185185185185,0.07407407407407407,1.3333333333333333,-3.950632034000325,15.607493468069544,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,25.0,3.258096538021482,Netherlands
Emanuele Valeri,3.0,35,2.142857142857143,0.9428571428571428,21.114285714285714,1.2857142857142858,668,0.13142857142857142,2.657142857142857,0.025714285714285714,0.34285714285714286,0.02857142857142857,3.1142857142857143,0.14285714285714285,0.8857142857142857,1.2,0.02857142857142857,0.8,0.2685460481914532,0.07211697999924632,0.0,0.0,0.1,0.05714285714285714,0.0,0.0,3.0,1.3862943611198906,Italy
Emerson,10.0,17,1.9411764705882353,1.2941176470588236,41.76470588235294,1.1176470588235294,303,0.047058823529411764,4.0,0.023529411764705882,0.4117647058823529,0.0,4.176470588235294,0.5882352941176471,0.5294117647058824,1.0588235294117647,0.17647058823529413,2.0,-0.18350874632909253,0.03367545997927523,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,10.0,2.3978952727983707,Brazil
Emi Buendia,15.0,12,0.25,0.25,5.333333333333333,0.4166666666666667,668,0.0,0.5833333333333334,0.049999999999999996,0.0,0.08333333333333333,0.5,0.25,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.89320358243803,3.5842198045561906,0.0,0.0,0.0,0.2916666666666667,0.041666666666666664,0.125,15.0,2.772588722239781,Argentina
Emil Audero,3.2,8,0.0,0.0,20.25,0.0,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.657587144081866,2.7475951402254766,1.0,0.0,0.0,0.0,0.0,0.0,3.2,1.4350845252893227,Indonesia
Emil Bohinen,1.5,3,1.6666666666666667,1.0,24.0,1.0,668,0.0,1.6666666666666667,0.03333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,-0.6273443627674489,0.3935609494960965,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9162907318741551,Norway
Emil Holm,8.0,21,1.3333333333333333,1.2380952380952381,23.333333333333332,0.8571428571428571,1034,0.03333333333333333,2.3333333333333335,0.023809523809523808,0.47619047619047616,0.047619047619047616,2.0476190476190474,0.6666666666666666,0.47619047619047616,1.2380952380952381,0.0,0.7619047619047619,-1.1643306641373137,1.355665895450438,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,8.0,2.1972245773362196,Sweden
Emil Krafth,2.0,12,0.25,0.3333333333333333,8.166666666666666,0.5,303,0.008333333333333333,0.6666666666666666,0.0,0.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.4166666666666667,4.597313171479126,21.135288396655458,0.0,0.375,0.0,0.0,0.0,0.0,2.0,1.0986122886681098,Sweden
Emile Smith Rowe,30.0,34,2.1470588235294117,1.7647058823529411,27.647058823529413,1.1764705882352942,1399,0.04411764705882353,3.7058823529411766,0.13823529411764707,0.47058823529411764,0.058823529411764705,3.735294117647059,0.5294117647058824,0.47058823529411764,1.0588235294117647,0.08823529411764706,0.5588235294117647,-1.369810116192106,1.8763797544222307,0.0,0.0,0.0,0.029411764705882353,0.014705882352941176,0.0,30.0,3.4339872044851463,England
Emiliano Martinez,20.0,37,0.16216216216216217,0.0,21.18918918918919,0.0,1399,0.013513513513513514,0.10810810810810811,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.1891891891891892,0.05405405405405406,6.531559746821593,42.66127272630015,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.044522437723423,Argentina
Emmanuel Agbadou,20.0,30,1.2666666666666666,0.36666666666666664,49.9,0.43333333333333335,1399,0.020000000000000004,3.6,0.043333333333333335,0.6333333333333333,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.16666666666666666,0.5,0.2,0.6666666666666666,1.7425186509311814,3.0363712488430243,0.0,1.0,0.0,0.0,0.0,0.0,20.0,3.044522437723423,Côte d'Ivoire
Emmanuel Biumla,4.0,17,0.23529411764705882,0.47058823529411764,24.705882352941178,0.11764705882352941,1034,0.0,0.9411764705882353,0.041176470588235294,0.4117647058823529,0.0,0.0,0.23529411764705882,0.23529411764705882,0.5882352941176471,0.17647058823529413,0.4117647058823529,-6.169810116192107,38.06655686986645,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.6094379124341003,France
Endrick,35.0,22,0.36363636363636365,1.0454545454545454,4.681818181818182,0.22727272727272727,1764,0.018181818181818184,0.36363636363636365,0.10454545454545454,0.18181818181818182,0.0,1.4545454545454546,0.13636363636363635,0.2727272727272727,0.45454545454545453,0.0,0.45454545454545453,-7.369810116192106,54.3141011487275,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.8181818181818182,35.0,3.58351893845611,Brazil
Enes Unal,10.0,17,0.5294117647058824,1.5294117647058822,7.823529411764706,0.17647058823529413,1034,0.023529411764705882,0.7058823529411765,0.16470588235294117,0.058823529411764705,0.058823529411764705,1.2941176470588236,0.7647058823529411,0.5882352941176471,1.0,0.058823529411764705,0.35294117647058826,1.460326870109263,2.132554567563117,0.0,0.0,0.0,0.0,0.0,0.7941176470588235,10.0,2.3978952727983707,Turkey
Enzo Boyomo,20.0,37,0.3783783783783784,0.6756756756756757,33.054054054054056,0.16216216216216217,1399,0.024324324324324322,3.189189189189189,0.04054054054054054,0.2702702702702703,0.10810810810810811,0.1891891891891892,0.2702702702702703,0.16216216216216217,0.5135135135135135,0.05405405405405406,1.2432432432432432,-2.5670703901647087,6.58985038806039,0.0,0.972972972972973,0.0,0.0,0.0,0.0,20.0,3.044522437723423,Cameroon
Enzo Ebosse,2.0,2,1.5,0.0,18.5,0.0,303,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-0.4684402531784073,0.21943627079785036,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0986122886681098,Cameroon
Enzo Fernandez,75.0,36,4.083333333333333,2.25,45.05555555555556,1.5277777777777777,2495,0.19722222222222222,5.888888888888889,0.16944444444444443,0.7222222222222222,0.3888888888888889,3.5,0.7777777777777778,0.5833333333333334,0.8055555555555556,0.25,1.4444444444444444,-1.843782718931834,3.399534714631667,0.0,0.0,0.0,0.0,0.0,0.0,75.0,4.330733340286331,Argentina
Enzo Le Fee,18.0,6,1.5,1.0,36.833333333333336,2.0,1399,0.016666666666666666,4.666666666666667,0.03333333333333333,0.6666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,1.0,-1.3287142257811482,1.765481493793196,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.9444389791664403,France
Eray Comert,2.0,25,0.48,0.28,29.12,0.12,303,0.0,1.92,0.032,0.16,0.0,0.2,0.08,0.0,0.64,0.08,0.72,1.1041624865476187,1.2191747966990203,0.0,0.74,0.0,0.0,0.0,0.0,2.0,1.0986122886681098,Switzerland
Eric Bailly,2.0,12,0.16666666666666666,0.4166666666666667,20.916666666666668,0.3333333333333333,668,0.0,1.5,0.025000000000000005,0.25,0.0,0.0,0.08333333333333333,0.0,0.5,0.08333333333333333,0.5833333333333334,4.835669335862686,23.383697925802675,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0986122886681098,Côte d'Ivoire
Eric Garcia,18.0,29,1.103448275862069,0.8620689655172413,38.793103448275865,0.41379310344827586,303,0.027586206896551727,3.7586206896551726,0.0793103448275862,0.1724137931034483,0.13793103448275862,0.7586206896551724,0.1724137931034483,0.1724137931034483,0.5862068965517241,0.06896551724137931,0.6896551724137931,-1.8218649107126552,3.3191917528860313,0.0,0.3275862068965517,0.0,0.0,0.0,0.0,18.0,2.9444389791664403,Spain
Eric da Silva Moreira,1.0,2,0.0,0.0,1.5,0.0,1034,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,-7.60542655454827,57.84251307662797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,Germany
Erling Haaland,180.0,31,2.2903225806451615,6.129032258064516,15.419354838709678,0.4838709677419355,3225,0.0967741935483871,0.6451612903225806,0.6096774193548387,0.41935483870967744,0.03225806451612903,4.0,0.8709677419354839,0.6451612903225806,1.4516129032258065,0.06451612903225806,0.7741935483870968,-1.350632034000327,1.8242068912678606,0.0,0.0,0.0,0.0,0.0,1.0,180.0,5.198497031265826,Norway
Ernest Nuamah,15.0,23,1.5217391304347827,2.217391304347826,18.73913043478261,1.1304347826086956,1034,0.06086956521739131,1.434782608695652,0.08695652173913043,0.9565217391304348,0.08695652173913043,5.695652173913044,0.9565217391304348,0.8260869565217391,1.3478260869565217,0.08695652173913043,0.782608695652174,-4.769810116192108,22.75108854452857,0.0,0.0,0.043478260869565216,0.21739130434782608,0.6086956521739131,0.0,15.0,2.772588722239781,Ghana
Eros Maddy,0.15,2,0.5,0.0,3.5,0.5,668,0.05,0.5,0.0,0.0,0.0,2.0,0.5,0.5,0.5,0.0,1.5,-1.9725498422195038,3.890952880040189,0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.13976194237515868,Netherlands
Esteban Lepaul,7.0,28,0.7857142857142857,2.142857142857143,12.428571428571429,0.5357142857142857,1034,0.028571428571428574,0.7142857142857143,0.18214285714285716,0.21428571428571427,0.03571428571428571,2.4285714285714284,0.4642857142857143,0.4642857142857143,1.2142857142857142,0.10714285714285714,0.5714285714285714,-1.115015595644163,1.2432597785297075,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.7142857142857143,7.0,2.0794415416798357,France
Ethan Mbappe,5.0,10,1.9,1.7,13.6,0.4,668,0.15,0.8,0.12,0.3,0.0,3.2,0.5,0.4,0.9,0.0,0.5,-7.8684402531784094,61.91235201783831,0.0,0.0,0.0,0.1,0.35,0.05,5.0,1.791759469228055,France
Ethan Nwaneri,55.0,26,1.1153846153846154,1.6923076923076923,15.307692307692308,0.9615384615384616,1764,0.04615384615384616,1.2692307692307692,0.04230769230769231,1.4230769230769231,0.11538461538461539,4.346153846153846,0.6538461538461539,0.7307692307692307,0.8846153846153846,0.11538461538461539,0.34615384615384615,-8.016385458657862,64.26243582178121,0.0,0.0,0.0,0.019230769230769232,0.5192307692307693,0.07692307692307693,55.0,4.02535169073515,England
